SNDG	ELIGIBLE_FIN_STAT_COND_1	ELIGIBLE_FIN_STAT_COND_2	ELIGIBLE_FIN_STAT_COND_3	ELIGIBLE_FIN_STAT_COND_4	ELIGIBLE_FIN_STAT_COND_5	ELIGIBLE_FIN_STAT_COND_6	ELIGIBLE_FIN_STAT_COND_7	ELIGIBLE_FIN_STAT_COND_8	ELIGIBLE_FIN_STAT_COND_9	NUM_IND_3	IND_03_	NUM_IND_4	DEN_IND_4	IND_04_	NUM_IND_5	DEN_IND_5	IND_05_	BR3	BR4	BR5	BR000009	BR000001	colore	COLOR_APP
0000000047711564	1	1	1	1	1	1	1	1	1	0,000000	0,000	141000,000000	4433000,000000	0,032	?	?	?	1	1	0	0	0	?	S01
0000000017396000	1	1	1	1	1	0	1	1	1	42000,000000	?	102000,000000	1603000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000088510756	1	1	1	1	1	1	0	0	0	26000,000000	?	55000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000052857280	1	1	1	1	1	0	0	0	0	-809000,000000	?	4394000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017293659	1	1	1	1	1	1	1	1	1	217000,000000	0,466	439000,000000	5097000,000000	0,086	?	?	?	1	1	0	0	0	?	S01
0000000047331374	1	1	1	1	1	0	1	1	1	2000,000000	?	-15000,000000	2477000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000049590995	1	1	1	1	1	1	1	1	1	-6000,000000	-0,130	-10000,000000	63000,000000	-0,159	?	?	?	1	1	0	0	0	?	S01
0000000069287708	1	1	1	1	1	0	1	1	1	30000,000000	?	-126000,000000	769000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017896389	1	1	1	1	1	0	1	1	1	7000,000000	?	-34000,000000	4374000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017048019	1	1	1	1	1	1	1	1	1	413000,000000	0,047	-42336000,000000	87455000,000000	-0,484	?	?	?	1	1	0	0	0	?	S01
0000000058880272	1	1	1	1	1	0	1	1	1	5000,000000	?	476000,000000	792000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016959527	1	1	1	1	1	0	1	1	1	0,000000	?	-733000,000000	29641000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017790091	1	1	1	1	1	1	1	1	1	-23000,000000	-0,460	162000,000000	1726000,000000	0,094	?	?	?	1	1	0	0	0	?	S01
0000000017610271	1	1	1	1	1	0	0	0	0	1278000,000000	?	4185000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017373155	1	1	1	1	1	0	1	1	1	37000,000000	?	-79000,000000	785000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017391067	1	1	1	1	1	1	1	1	1	121000,000000	0,016	1669000,000000	22431000,000000	0,074	?	?	?	1	1	0	0	0	?	S01
0000000047106879	1	1	1	1	1	0	1	1	1	305000,000000	?	629000,000000	2571000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017602947	1	1	1	1	1	1	1	1	1	-1000,000000	-0,002	7000,000000	4123000,000000	0,002	?	?	?	1	1	0	0	0	?	S01
0000000017056526	1	1	1	1	1	1	1	1	1	-121000,000000	-0,440	403000,000000	2250000,000000	0,179	?	?	?	1	1	0	0	0	?	S01
0000000017336887	1	1	1	1	1	0	1	1	1	7000,000000	?	42000,000000	2031000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016177131	1	1	1	1	1	0	1	1	1	-261000,000000	?	-10000,000000	388000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000054494491	1	1	1	1	1	0	1	1	1	11000,000000	?	1000,000000	4781000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016459707	1	1	1	1	1	0	0	0	0	194181000,000000	?	18409000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016725551	1	1	1	1	1	0	1	1	1	-18000,000000	?	553000,000000	1763000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016818773	1	1	1	1	1	0	1	1	1	25000,000000	?	218000,000000	3274000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000082538059	1	1	1	1	1	0	1	1	1	515000,000000	?	266000,000000	877000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016779659	1	1	1	1	1	0	1	1	1	762000,000000	?	-137000,000000	5683000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016614639	1	1	1	1	1	0	1	1	1	-39000,000000	?	9131000,000000	22295000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016762290	1	1	1	1	1	0	0	0	0	10295000,000000	?	1525000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017411416	1	1	1	1	1	1	1	1	1	-32000,000000	-0,009	-322000,000000	1307000,000000	-0,246	?	?	?	1	1	0	0	0	?	S01
0000000047246075	1	1	1	1	1	1	1	1	1	-21000,000000	-0,074	59000,000000	546000,000000	0,108	?	?	?	1	1	0	0	0	?	S10
0000000017887753	1	1	1	1	1	0	1	1	1	230000,000000	?	1110000,000000	37428000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017820455	1	1	1	1	1	1	1	1	1	-524000,000000	-0,378	10000,000000	15516000,000000	0,001	?	?	?	1	1	0	0	0	?	S10
0000000017035854	1	1	1	1	1	0	1	1	1	97000,000000	?	564000,000000	7508000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017566878	1	1	1	1	1	0	1	1	1	2000,000000	?	42000,000000	518000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058835870	1	1	1	1	1	0	0	0	0	-183998000,000000	?	59765000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000068156837	1	1	1	1	1	0	0	0	0	87000,000000	?	446000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017640405	1	1	1	1	1	1	1	1	1	-3384000,000000	-0,970	3375000,000000	40444000,000000	0,083	?	?	?	1	1	0	0	0	?	S10
0000000029090507	1	1	1	1	1	0	1	1	1	13000,000000	?	110000,000000	2600000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017891708	1	1	1	1	1	1	1	1	1	20000,000000	0,175	-252000,000000	4923000,000000	-0,051	?	?	?	1	1	0	0	0	?	S01
0000000086441198	1	1	1	1	1	1	0	0	0	1697000,000000	?	11176000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017266346	1	1	1	1	1	1	1	1	1	48000,000000	0,387	1196000,000000	2172000,000000	0,551	?	?	?	1	0	0	0	0	?	S01
0000000017378714	1	1	1	1	1	1	1	1	1	19000,000000	0,078	-123000,000000	569000,000000	-0,216	?	?	?	1	1	0	0	0	?	S01
0000000047264774	1	1	1	1	1	0	1	1	1	238000,000000	?	326000,000000	10705000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017240597	1	1	1	1	1	0	1	1	1	457000,000000	?	3703000,000000	10244000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016542379	1	1	1	1	1	1	1	1	1	-7386000,000000	-0,637	-4393000,000000	22407000,000000	-0,196	?	?	?	1	1	0	0	0	?	S01
0000000016693703	1	1	1	1	1	1	0	0	0	11157000,000000	?	25885000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016722513	1	1	1	1	1	1	1	1	1	72000,000000	0,038	-31000,000000	1958000,000000	-0,016	?	?	?	1	1	0	0	0	?	S01
0000000081146675	1	1	1	1	1	0	1	1	1	-1669000,000000	?	-763000,000000	1935000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017332920	1	1	1	1	1	0	1	1	1	249000,000000	?	1051000,000000	7143000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016896680	1	1	1	1	1	0	1	1	1	-195000,000000	?	-57000,000000	3252000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017046414	1	1	1	1	1	0	1	1	1	29000,000000	?	36000,000000	81000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000088337325	1	1	1	1	1	1	0	0	0	414000,000000	?	2829000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017667029	1	1	1	1	1	1	1	1	1	-199000,000000	-1,118	-384000,000000	2791000,000000	-0,138	?	?	?	1	1	0	0	0	?	S01
0000000016735382	1	1	1	1	1	0	1	1	1	7474000,000000	?	1509000,000000	5214000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000075042356	1	1	1	1	1	1	1	1	1	423000,000000	1,334	6828000,000000	2369000,000000	2,882	?	?	?	0	0	0	0	0	?	S10
0000000016867259	1	1	1	1	1	1	1	1	1	506000,000000	0,094	223000,000000	9788000,000000	0,023	?	?	?	1	1	0	0	0	?	S01
0000000017865281	1	1	1	1	1	0	1	1	1	14000,000000	?	195000,000000	2435000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017352495	1	1	1	1	1	1	1	1	1	19000,000000	0,021	154000,000000	5065000,000000	0,030	?	?	?	1	1	0	0	0	?	S10
0000000016578323	1	1	1	1	1	0	0	0	0	485000,000000	?	5697000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016819875	1	1	1	1	1	1	1	1	1	29000,000000	0,024	-516000,000000	4578000,000000	-0,113	?	?	?	1	1	0	0	0	?	S01
0000000072808949	1	1	1	1	1	1	1	1	1	33000,000000	0,375	542000,000000	3537000,000000	0,153	?	?	?	1	1	0	0	0	?	S01
0000000017214793	1	1	1	1	1	1	1	1	1	-1957000,000000	-0,050	441000,000000	20057000,000000	0,022	?	?	?	1	1	0	0	0	?	S01
0000000074058919	1	1	1	1	1	1	1	1	1	-11000,000000	-0,040	47000,000000	1342000,000000	0,035	?	?	?	1	1	0	0	0	?	S01
0000000027016843	1	1	1	1	1	1	1	1	0	-6000,000000	?	2000,000000	970000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058888592	1	1	1	1	1	0	0	0	0	16000,000000	?	24000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000024477704	1	1	1	1	1	0	1	1	1	182000,000000	?	-234000,000000	2381000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017748699	1	1	1	1	1	1	1	1	1	7000,000000	0,011	103000,000000	5705000,000000	0,018	?	?	?	1	1	0	0	0	?	S01
0000000017387882	1	1	1	1	1	0	1	1	1	112000,000000	?	867000,000000	4862000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016630744	1	1	1	1	1	0	1	1	1	642000,000000	?	451000,000000	1666000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017927444	1	1	1	1	1	0	1	1	1	-30000,000000	?	15000,000000	2401000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047301986	1	1	1	1	1	0	1	1	1	-2000,000000	?	3000,000000	245000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000087399003	1	1	1	1	1	1	0	0	0	180000,000000	?	13192000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000074192595	1	1	1	1	1	1	1	1	1	-354000,000000	-0,123	-179000,000000	4542000,000000	-0,039	?	?	?	1	1	0	0	0	?	S01
0000000016165985	1	1	1	1	1	1	1	1	1	991000,000000	0,065	264000,000000	9735000,000000	0,027	?	?	?	1	1	0	0	0	?	S10
0000000017737364	1	1	1	1	1	0	1	1	1	70000,000000	?	287000,000000	7234000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017616959	1	1	1	1	1	1	1	1	1	60000,000000	0,108	107000,000000	4787000,000000	0,022	?	?	?	1	1	0	0	0	?	S01
0000000017768470	1	1	1	1	1	1	1	1	1	2073000,000000	0,855	4079000,000000	9998000,000000	0,408	?	?	?	0	1	0	0	0	?	S01
0000000047233344	1	1	1	1	1	1	1	1	1	580000,000000	0,073	186000,000000	2330000,000000	0,080	?	?	?	1	1	0	0	0	?	S01
0000000017954473	1	1	1	1	1	1	1	1	1	-29000,000000	-0,160	-12000,000000	543000,000000	-0,022	?	?	?	1	1	0	0	0	?	S01
0000000048046083	1	1	1	1	1	0	1	1	1	359000,000000	?	2606000,000000	30111000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016935085	1	1	1	1	1	0	0	0	0	-50000,000000	?	1770000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017296002	1	1	1	1	1	0	1	1	1	342000,000000	?	75000,000000	3942000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000070696428	1	1	1	1	1	1	1	1	1	7000,000000	0,082	72000,000000	4402000,000000	0,016	?	?	?	1	1	0	0	0	?	S01
0000000017285115	1	1	1	1	1	1	1	1	1	1003000,000000	6,269	592000,000000	1056000,000000	0,561	?	?	?	0	0	0	0	0	?	S10
0000000017768295	1	1	1	1	1	0	1	1	1	-143000,000000	?	295000,000000	5591000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016863486	1	1	1	1	1	0	1	1	1	-30000,000000	?	-155000,000000	721000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016967874	1	1	1	1	1	1	1	1	1	6000,000000	0,023	426000,000000	10924000,000000	0,039	?	?	?	1	1	0	0	0	?	S01
0000000047262880	1	1	1	1	1	0	0	0	0	42000,000000	?	132000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017465604	1	1	1	1	1	1	1	1	1	48000,000000	0,923	-27000,000000	606000,000000	-0,045	?	?	?	0	1	0	0	0	?	S01
0000000017635332	1	1	1	1	1	0	1	1	1	58000,000000	?	1589000,000000	20831000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017341412	1	1	1	1	1	0	1	1	1	15000,000000	?	291000,000000	4782000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016885792	1	1	1	1	1	1	1	1	1	-68000,000000	-0,001	-282000,000000	3014000,000000	-0,094	?	?	?	1	1	0	0	0	?	S01
0000000047265304	1	1	1	1	1	1	1	1	1	70000,000000	0,008	9000,000000	4031000,000000	0,002	?	?	?	1	1	0	0	0	?	S01
0000000054065157	1	1	1	1	1	0	1	1	1	-7888000,000000	?	6729000,000000	130341000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047274459	1	1	1	1	1	0	1	1	1	-14000,000000	?	-3000,000000	205000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000069399310	1	1	1	1	1	1	1	1	1	3000,000000	0,027	563000,000000	4220000,000000	0,133	?	?	?	1	1	0	0	0	?	S01
0000000017723565	1	1	1	1	1	1	1	1	1	-4000,000000	-0,031	221000,000000	6348000,000000	0,035	?	?	?	1	1	0	0	0	?	S10
0000000017921598	1	1	1	1	1	1	1	1	1	1000,000000	0,000	549000,000000	14944000,000000	0,037	?	?	?	1	1	0	0	0	?	S01
0000000017056716	1	1	1	1	1	1	1	1	1	-3711000,000000	-2,456	732000,000000	30136000,000000	0,024	?	?	?	1	1	0	0	0	?	S01
0000000048045660	1	1	1	1	1	0	1	1	1	8000,000000	?	-204000,000000	4636000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047266722	1	1	1	1	1	1	1	1	1	12000,000000	0,001	498000,000000	10181000,000000	0,049	?	?	?	1	1	0	0	0	?	S01
0000000047915314	1	1	1	1	1	1	1	1	1	79000,000000	0,383	-120000,000000	913000,000000	-0,131	?	?	?	1	1	0	0	0	?	S01
0000000053024030	1	1	1	1	1	0	1	1	1	114000,000000	?	439000,000000	44000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017310724	1	1	1	1	1	1	1	1	1	-203000,000000	-0,398	-533000,000000	4911000,000000	-0,109	?	?	?	1	1	0	0	0	?	S01
0000000047710351	1	1	1	1	1	0	1	1	1	188000,000000	?	330000,000000	15677000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047913741	1	1	1	1	1	1	1	1	1	-183000,000000	-0,118	-299000,000000	5031000,000000	-0,059	?	?	?	1	1	0	0	0	?	S01
0000000017945330	1	1	1	1	1	0	1	1	1	9000,000000	?	55000,000000	2792000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000046870366	1	1	1	1	1	1	1	1	1	-1962000,000000	-0,038	-447000,000000	2957000,000000	-0,151	?	?	?	1	1	0	0	0	?	S01
0000000066838250	1	1	1	1	1	1	1	1	1	7000,000000	0,005	-528000,000000	2752000,000000	-0,192	?	?	?	1	1	0	0	0	?	S01
0000000047336472	1	1	1	1	1	1	1	1	1	24000,000000	0,028	235000,000000	1171000,000000	0,201	?	?	?	1	1	0	0	0	?	S01
0000000017707810	1	1	1	1	1	1	1	1	1	1000,000000	0,001	-281000,000000	5047000,000000	-0,056	?	?	?	1	1	0	0	0	?	S01
0000000017373456	1	1	1	1	1	0	1	1	1	-24000,000000	?	271000,000000	1923000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000048153340	1	1	1	1	1	0	1	1	1	6129000,000000	?	-138000,000000	26975000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017267643	1	1	1	1	1	0	1	1	1	25000,000000	?	642000,000000	2194000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017543585	1	1	1	1	1	0	1	1	1	13000,000000	?	93000,000000	3587000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017056899	1	1	1	1	1	1	1	1	1	142000,000000	0,743	169000,000000	834000,000000	0,203	?	?	?	0	1	0	0	0	?	S01
0000000052829096	1	1	1	1	1	1	1	1	1	-4721000,000000	-0,130	1169000,000000	2814000,000000	0,415	?	?	?	1	1	0	0	0	?	S01
0000000017291384	1	1	1	1	1	1	1	1	1	535000,000000	0,874	1256000,000000	1341000,000000	0,937	?	?	?	0	0	0	0	0	?	S01
0000000090313974	1	1	1	1	1	1	1	1	1	-837000,000000	-0,147	-2516000,000000	6156000,000000	-0,409	?	?	?	1	1	0	0	0	?	S01
0000000068856254	1	1	1	1	1	0	1	1	1	92000,000000	?	-97000,000000	994000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047337178	1	1	1	1	1	1	1	1	1	7355000,000000	0,331	11560000,000000	40286000,000000	0,287	?	?	?	1	1	0	0	0	?	S01
0000000016617991	1	1	1	1	1	0	1	1	1	15000,000000	?	1073000,000000	2878000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017289985	1	1	1	1	1	1	1	1	1	850000,000000	0,165	2433000,000000	39708000,000000	0,061	?	?	?	1	1	0	0	0	?	S01
0000000017142251	1	1	1	1	1	1	1	1	1	41000,000000	0,022	634000,000000	6287000,000000	0,101	?	?	?	1	1	0	0	0	?	S01
0000000073965354	1	1	1	1	1	0	1	1	1	3000,000000	?	254000,000000	1716000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000065009335	1	1	1	1	1	1	1	1	1	7000,000000	0,121	1042000,000000	2835000,000000	0,368	?	?	?	1	1	0	0	0	?	S01
0000000016917193	1	1	1	1	1	0	0	0	0	10192000,000000	?	1529000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000082398786	1	1	1	1	1	1	1	1	1	1204000,000000	1,461	8970000,000000	8967000,000000	1,000	?	?	?	0	0	0	0	0	?	S01
0000000017484330	1	1	1	1	1	1	1	1	1	3000,000000	0,007	-85000,000000	1039000,000000	-0,082	?	?	?	1	1	0	0	0	?	S01
0000000016954976	1	1	1	1	1	0	0	0	0	9000,000000	?	1667000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017022874	1	1	1	1	1	0	1	1	1	-296000,000000	?	1118000,000000	18581000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000071481545	1	1	1	1	1	0	1	1	1	2000,000000	?	284000,000000	4367000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017031456	1	1	1	1	1	0	0	0	0	135000,000000	?	1462000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000088556111	1	1	1	1	1	1	0	0	0	12000,000000	?	61000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000024822548	1	1	1	1	1	1	1	1	1	-142000,000000	-8,353	-39000,000000	1045000,000000	-0,037	?	?	?	1	1	0	0	0	?	S01
0000000081696950	1	1	1	1	1	0	1	1	1	42000,000000	?	697000,000000	11000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017897747	1	1	1	1	1	1	1	1	1	860000,000000	0,113	407000,000000	21282000,000000	0,019	?	?	?	1	1	0	0	0	?	S01
0000000017499288	1	1	1	1	1	0	0	0	0	1272000,000000	?	4484000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017663151	1	1	1	1	1	0	1	1	1	-27000,000000	?	-162000,000000	2507000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000049757608	1	1	1	1	1	0	1	1	1	699000,000000	?	-219000,000000	12404000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017759346	1	1	1	1	1	0	1	1	1	-108000,000000	?	-304000,000000	3911000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016630510	1	1	1	1	1	1	1	1	1	-5407000,000000	-0,099	1140000,000000	81984000,000000	0,014	?	?	?	1	1	0	0	0	?	S10
0000000016899325	1	1	1	1	1	0	1	1	1	67000,000000	?	178000,000000	4925000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017058964	1	1	1	1	1	0	0	0	0	873000,000000	?	1995000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000082453399	1	1	1	1	1	1	1	1	1	1077000,000000	0,008	121000,000000	2377000,000000	0,051	?	?	?	1	1	0	0	0	?	S01
0000000017246210	1	1	1	1	1	1	1	1	1	27000,000000	0,103	-828000,000000	6742000,000000	-0,123	?	?	?	1	1	0	0	0	?	S01
0000000017954474	1	1	1	1	1	1	1	1	1	5000,000000	0,006	83000,000000	1610000,000000	0,052	?	?	?	1	1	0	0	0	?	S01
0000000016345338	1	1	1	1	1	0	1	1	1	46000,000000	?	81000,000000	2580000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016630408	1	1	1	1	1	1	1	1	1	86884000,000000	14,201	-1404000,000000	88800000,000000	-0,016	?	?	?	0	1	0	0	0	?	S01
0000000027029887	1	1	1	1	1	1	1	1	1	11000,000000	0,089	-1000,000000	1058000,000000	-0,001	?	?	?	1	1	0	0	0	?	S10
0000000047253246	1	1	1	1	1	1	1	1	1	-209000,000000	-0,038	-2276000,000000	9355000,000000	-0,243	?	?	?	1	1	0	0	0	?	S01
0000000017631222	1	1	1	1	1	0	1	1	1	140000,000000	?	807000,000000	3046000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017781281	1	1	1	1	1	1	1	1	1	1969000,000000	0,012	3361000,000000	72263000,000000	0,047	?	?	?	1	1	0	0	0	?	S01
0000000047116207	1	1	1	1	1	1	1	1	1	12000,000000	0,001	-283000,000000	1700000,000000	-0,166	?	?	?	1	1	0	0	0	?	S10
0000000017876625	1	1	1	1	1	1	1	1	1	-1000,000000	-0,004	556000,000000	3070000,000000	0,181	?	?	?	1	1	0	0	0	?	S01
0000000017528693	1	1	1	1	1	1	1	1	1	-121000,000000	-0,094	43000,000000	1095000,000000	0,039	?	?	?	1	1	0	0	0	?	S01
0000000017653628	1	1	1	1	1	0	1	1	1	27000,000000	?	313000,000000	2578000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047712951	1	1	1	1	1	0	1	1	1	5000,000000	?	-34000,000000	349000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016564112	1	1	1	1	1	1	1	1	1	17000,000000	0,071	1085000,000000	5257000,000000	0,206	?	?	?	1	1	0	0	0	?	S10
0000000016843798	1	1	1	1	1	1	1	1	1	45000,000000	0,088	852000,000000	6099000,000000	0,140	?	?	?	1	1	0	0	0	?	S01
0000000016920434	1	1	1	1	1	0	0	0	0	34416000,000000	?	33037000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S20
0000000026879011	1	1	1	1	1	0	1	1	1	-1000,000000	?	187000,000000	314000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016593813	1	1	1	1	1	0	0	0	0	354000,000000	?	950000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000062760472	1	1	1	1	1	0	1	1	1	-5000,000000	?	-88000,000000	1223000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016657228	1	1	1	1	1	1	1	1	1	-275000,000000	-0,244	-10000,000000	709000,000000	-0,014	?	?	?	1	1	0	0	0	?	S01
0000000016913206	1	1	1	1	1	0	1	1	1	-340000,000000	?	-175000,000000	1417000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016956323	1	1	1	1	1	1	1	1	1	155000,000000	0,020	153000,000000	3418000,000000	0,045	?	?	?	1	1	0	0	0	?	S01
0000000017748239	1	1	1	1	1	1	1	1	1	279000,000000	0,101	368000,000000	4515000,000000	0,082	?	?	?	1	1	0	0	0	?	S01
0000000017075873	1	1	1	1	1	0	1	1	1	-5000,000000	?	356000,000000	4197000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000048987716	1	1	1	1	1	0	1	1	1	243000,000000	?	526000,000000	3436000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017064501	1	1	1	1	1	1	1	1	1	45000,000000	0,204	9000,000000	4054000,000000	0,002	?	?	?	1	1	0	0	0	?	S01
0000000017499793	1	1	1	1	1	0	1	1	1	190000,000000	?	124000,000000	4417000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000026981266	1	1	1	1	1	1	1	1	1	2000,000000	0,286	382000,000000	1255000,000000	0,304	?	?	?	1	1	0	0	0	?	S10
0000000016975835	1	1	1	1	1	0	1	1	1	13000,000000	?	852000,000000	9719000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016938131	1	1	1	1	1	0	1	1	1	-2619000,000000	?	-601000,000000	14590000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016631031	1	1	1	1	1	1	1	1	1	53000,000000	0,029	-570000,000000	7506000,000000	-0,076	?	?	?	1	1	0	0	0	?	S10
0000000016686900	1	1	1	1	1	1	1	1	1	167000,000000	0,012	646000,000000	16274000,000000	0,040	?	?	?	1	1	0	0	0	?	S10
0000000017303714	1	1	1	1	1	0	1	1	1	-16000,000000	?	-548000,000000	3282000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016915764	1	1	1	1	1	0	0	0	0	3953000,000000	?	502000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000073809129	1	1	1	1	1	1	1	1	1	-160000,000000	-0,014	219000,000000	1929000,000000	0,114	?	?	?	1	1	0	0	0	?	S10
0000000053302180	1	1	1	1	1	1	1	1	1	4000,000000	0,029	2000,000000	13000,000000	0,154	?	?	?	1	1	0	0	0	?	S01
0000000017861588	1	1	1	1	1	0	1	1	1	244698000,000000	?	139839000,000000	197912000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047274378	1	1	1	1	1	1	1	1	1	-17000,000000	-0,098	30000,000000	201000,000000	0,149	?	?	?	1	1	0	0	0	?	S01
0000000027258886	1	1	1	1	1	0	1	1	1	0,000000	?	-11000,000000	157000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017211833	1	1	1	1	1	1	1	1	1	638000,000000	0,008	515000,000000	2827000,000000	0,182	?	?	?	1	1	0	0	0	?	S10
0000000016507885	1	1	1	1	1	0	1	1	1	-166000,000000	?	868000,000000	2373000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017706206	1	1	1	1	1	0	0	0	0	1425000,000000	?	8363000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017775243	1	1	1	1	1	1	1	1	1	176000,000000	0,136	276000,000000	23163000,000000	0,012	?	?	?	1	1	0	0	0	?	S01
0000000017913916	1	1	1	1	1	1	1	1	1	320000,000000	0,086	371000,000000	18852000,000000	0,020	?	?	?	1	1	0	0	0	?	S01
0000000016565304	1	1	1	1	1	1	1	1	0	4434000,000000	?	140000,000000	429000,000000	?	?	?	?	0	0	0	0	0	?	S01
